,Latitude,Longitude
0,"-29,174700","27,831100"
1,"-30,559500","22,937500"
2,"-30,692715","28,505744"
3,"-32,555707","26,765336"
4,"-32,774769","26,633756"
5,"-31,163040","28,870557"
6,"-33,304216","26,532760"
7,"-32,330833","28,149808"
8,"-29,174700","27,831100"
9,"-30,692715","28,505744"
10,"-20,191400","32,633400"
11,"-31,361987","29,573285"
12,"-30,965069","28,836926"
13,"-27,754306","26,643825"
14,"-30,343570","28,811606"
15,"-32,774769","26,633756"
16,"-32,787493","26,834396"
17,"-28,873682","27,881286"
18,"-31,543315","29,016396"
19,"-29,822400","27,238800"
20,"-31,080419","29,495220"
21,"-29,315100","27,486900"
22,"-31,543315","29,016396"
23,"-31,354780","25,663952"
24,"-29,447600","27,722700"
25,"-30,142600","27,467400"
26,"-27,986442","26,706612"
27,"-30,559500","22,937500"
28,"-32,787493","26,834396"
29,"-31,361987","29,573285"
30,"-28,863800","28,047900"
31,"-31,163040","28,870557"
32,"-32,880310","27,394544"
33,"-28,103910","26,865930"
34,"-30,142600","27,467400"
35,"-27,873939","26,690719"
36,"-29,315100","27,486900"
37,"-26,980232","26,672717"
38,"-31,163040","28,870557"
39,"-29,174700","27,831100"
40,"-32,001149","27,580451"
41,"-32,096185","28,304888"
42,"-28,863800","28,047900"
43,"-29,315100","27,486900"
44,"-29,515800","28,590200"
45,"-28,863800","28,047900"
46,"-32,774769","26,633756"
47,"-31,080419","29,495220"
48,"-32,330833","28,149808"
49,"-32,774769","26,633756"
50,"-33,304216","26,532760"
51,"-29,121065","26,214003"
52,"-24,823400","24,714300"
53,"-29,315100","27,486900"
54,"-29,447600","27,722700"
55,"-31,163040","28,870557"
56,"-32,507815","28,317894"
57,"-32,001149","27,580451"
58,"-28,296778","31,590236"
59,"-30,859074","29,853843"
60,"-28,296778","31,590236"
61,"-33,684209","26,670361"
62,"-32,096185","28,304888"
63,"-30,995291","29,518219"
64,"-29,174700","27,831100"
65,"-32,721727","25,588041"
66,"-29,822400","27,238800"
67,"-32,766667","27,483333"
68,"-31,361987","29,573285"
69,"-31,703118","27,232904"
70,"-31,163040","28,870557"
71,"-33,304216","26,532760"
72,"-31,361987","29,573285"
73,"-28,103910","26,865930"
74,"-29,287600","29,060500"
75,"-30,559500","22,937500"
76,"-28,765400","28,246800"
77,"-31,361987","29,573285"
78,"-28,863800","28,047900"
79,"-30,142600","27,467400"
80,"-29,822400","27,238800"
81,"-28,863800","28,047900"
82,"-29,822400","27,238800"
83,"-29,174700","27,831100"
84,"-32,330833","28,149808"
85,"-28,765400","28,246800"
86,"-32,298497","27,143616"
87,"-32,203331","27,942790"
88,"-29,315100","27,486900"
89,"-29,733300","28,383300"
90,"-30,111500","28,679000"
91,"-27,958711","26,829902"
92,"-29,315100","27,486900"
93,"-29,315100","27,486900"
94,"-29,174700","27,831100"
95,"-27,986442","26,706612"
96,"-32,036785","27,819944"
97,"-29,174700","27,831100"
98,"-28,863800","28,047900"
99,"-31,622911","29,544772"
100,"-29,174700","27,831100"
101,"-27,958711","26,829902"
102,"-32,096185","28,304888"
103,"-26,314011","26,822231"
104,"-31,848000","28,274389"
105,"-32,330833","28,149808"
106,"-31,354780","25,663952"
107,"-21,167200","26,419400"
108,"-28,103910","26,865930"
109,"-29,822400","27,238800"
110,"-32,933245","27,776556"
111,"-29,842100","28,049700"
112,"-29,174700","27,831100"
113,"-29,174700","27,831100"
114,"-32,787493","26,834396"
115,"-31,163040","28,870557"
116,"-29,315100","27,486900"
117,"-30,559500","22,937500"
118,"-31,703118","27,232904"
119,"-29,174700","27,831100"
120,"-29,822400","27,238800"
121,"-31,361987","29,573285"
122,"-29,350000","27,666700"
123,"-31,163040","28,870557"
124,"-28,863800","28,047900"
125,"-28,103910","26,865930"
126,"-31,466667","27,333333"
127,"-30,859074","29,853843"
128,"-23,836700","25,283800"
129,"-31,361987","29,573285"
130,"-24,988100","25,343000"
131,"-31,361987","29,573285"
132,"-32,298497","27,143616"
133,"-29,174700","27,831100"
134,"-29,174700","27,831100"
135,"-31,622911","29,544772"
136,"-31,361987","29,573285"
137,"-32,001149","27,580451"
138,"-32,298497","27,143616"
139,"-29,822400","27,238800"
140,"-31,653492","25,803656"
141,"-32,330833","28,149808"
142,"-28,103910","26,865930"
143,"-33,011051","27,910049"
144,"-29,315100","27,486900"
145,"-32,298497","27,143616"
146,"-32,298497","27,143616"
147,"-30,808207","29,366443"
148,"-29,515800","28,590200"
149,"-29,822400","27,238800"
150,"-28,863800","28,047900"
151,"-33,684209","26,670361"
152,"-29,315100","27,486900"
153,"-32,716667","26,716667"
154,"-32,001149","27,580451"
155,"-33,200592","27,113846"
156,"-29,315100","27,486900"
157,"-30,995291","29,518219"
158,"-31,071043","28,351833"
159,"-29,822400","27,238800"
160,"-29,315100","27,486900"
161,"-29,315100","27,486900"
162,"-26,903296","27,457268"
163,"-29,315100","27,486900"
164,"-32,774769","26,633756"
165,"-27,986442","26,706612"
166,"-28,103910","26,865930"
167,"-28,103910","26,865930"
168,"-29,610000","28,233600"
169,"-30,859074","29,853843"
170,"-27,986442","26,706612"
171,"-32,036785","27,819944"
172,"-29,125600","27,977600"
173,"-27,873939","26,690719"
174,"-32,834831","27,217424"
175,"-32,330833","28,149808"
176,"-32,933245","27,776556"
177,"-29,610000","28,233600"
178,"-28,863800","28,047900"
179,"-32,933245","27,776556"
180,"-32,298497","27,143616"
181,"-31,163040","28,870557"
182,"-31,354780","25,663952"
183,"-29,610000","28,233600"
184,"-33,304216","26,532760"
185,"-29,822400","27,238800"
186,"-28,863800","28,047900"
187,"-32,774769","26,633756"
188,"-28,103910","26,865930"
189,"-27,986442","26,706612"
190,"-32,774769","26,633756"
191,"-31,163040","28,870557"
192,"-29,515800","28,590200"
193,"-28,664489","27,430481"
194,"-28,913669","27,565555"
195,"-29,287600","29,060500"
196,"-28,863800","28,047900"
197,"-28,873682","27,881286"
198,"-32,001149","27,580451"
199,"-29,315100","27,486900"
200,"-32,933245","27,776556"
201,"-28,765400","28,246800"
202,"-30,343570","28,811606"
203,"-25,373544","30,528783"
204,"-30,559500","22,937500"
205,"-32,774769","26,633756"
206,"-29,822400","27,238800"
207,"-31,543315","29,016396"
208,"-23,836700","25,283800"
209,"-31,693853","28,097678"
210,"-29,350000","27,666700"
211,"-31,543315","29,016396"
212,"-30,859074","29,853843"
213,"-29,315100","27,486900"
214,"-28,103910","26,865930"
215,"-29,610000","28,233600"
216,"-32,774769","26,633756"
217,"-28,529602","28,800361"
218,"-32,001149","27,580451"
219,"-30,997659","26,328623"
220,"-32,883333","27,750000"
221,"-29,822400","27,238800"
222,"-30,997659","26,328623"
223,"-28,524230","28,815820"
224,"-30,859074","29,853843"
225,"-32,570760","27,423961"
226,"-32,008927","26,259346"
227,"-32,555707","26,765336"
228,"-18,665700","35,529600"
229,"-31,361987","29,573285"
230,"-31,354780","25,663952"
231,"-32,001149","27,580451"
232,"-28,765400","28,246800"
233,"-31,361987","29,573285"
234,"-29,174700","27,831100"
235,"-29,822400","27,238800"
236,"-32,001149","27,580451"
237,"-31,163040","28,870557"
238,"-31,361987","29,573285"
239,"-33,684209","26,670361"
240,"-32,721727","25,588041"
241,"-29,610000","28,233600"
242,"-31,080419","29,495220"
243,"-32,330833","28,149808"
244,"-31,163040","28,870557"
245,"-32,555707","26,765336"
246,"-29,493227","26,597143"
247,"-29,610000","28,233600"
248,"-29,610000","28,233600"
249,"-25,522972","31,356925"
250,"-32,818513","26,988124"
251,"-32,001149","27,580451"
252,"-27,986442","26,706612"
253,"-30,343570","28,811606"
254,"-30,343570","28,811606"
255,"-32,834831","27,217424"
256,"-29,287600","29,060500"
257,"-30,859074","29,853843"
258,"-24,936600","25,804900"
259,"-30,142600","27,467400"
260,"-32,330833","28,149808"
261,"-32,787493","26,834396"
262,"-30,450000","28,550000"
263,"-30,559500","22,937500"
264,"-32,774769","26,633756"
265,"-31,622911","29,544772"
266,"-31,163040","28,870557"
267,"-32,096185","28,304888"
268,"-31,354780","25,663952"
269,"-29,610000","28,233600"
270,"-29,610000","28,233600"
271,"-31,361987","29,573285"
272,"-30,142600","27,467400"
273,"-32,036785","27,819944"
274,"-29,822400","27,238800"
275,"-31,897563","26,875329"
276,"-30,958745","29,302209"
277,"-29,610000","28,233600"
278,"-32,774769","26,633756"
279,"-31,622911","29,544772"
280,"-30,692715","28,505744"
281,"-29,822400","27,238800"
282,"-31,163040","28,870557"
283,"-33,304216","26,532760"
284,"-29,822400","27,238800"
285,"-32,001149","27,580451"
286,"-27,986442","26,706612"
287,"-27,986442","26,706612"
288,"-29,822400","27,238800"
289,"-28,863800","28,047900"
290,"-31,622911","29,544772"
291,"-32,774769","26,633756"
292,"-24,870600","25,864000"
293,"-29,174700","27,831100"
294,"-29,822400","27,238800"
295,"-24,988100","25,343000"
296,"-30,142600","27,467400"
297,"-28,863800","28,047900"
298,"-31,897563","26,875329"
299,"-28,103910","26,865930"
300,"-30,142600","27,467400"
301,"-29,315100","27,486900"
302,"-32,001149","27,580451"
303,"-26,533333","29,066667"
304,"-27,873939","26,690719"
305,"-31,361987","29,573285"
306,"-27,958711","26,829902"
307,"-32,096185","28,304888"
308,"-31,163040","28,870557"
309,"-29,822400","27,238800"
310,"-32,933245","27,776556"
311,"-28,863800","28,047900"
312,"-28,765400","28,246800"
313,"-31,897563","26,875329"
314,"-31,703118","27,232904"
315,"-31,703118","27,232904"
316,"-29,315100","27,486900"
317,"-32,816667","27,150000"
318,"-31,543315","29,016396"
319,"-32,096185","28,304888"
320,"-31,622911","29,544772"
321,"-28,863800","28,047900"
322,"-29,315100","27,486900"
323,"-29,174700","27,831100"
324,"-33,590572","26,891037"
325,"-32,096185","28,304888"
326,"-32,880310","27,394544"
327,"-24,396600","25,497000"
328,"-30,859074","29,853843"
329,"-30,692715","28,505744"
330,"-30,559500","22,937500"
331,"-32,774769","26,633756"
332,"-28,863800","28,047900"
333,"-32,570760","27,423961"
334,"-32,933245","27,776556"
335,"-27,873939","26,690719"
336,"-30,111500","28,679000"
337,"-32,774769","26,633756"
338,"-32,036785","27,819944"
339,"-29,174700","27,831100"
340,"-29,315100","27,486900"
341,"-30,559500","22,937500"
342,"-32,096185","28,304888"
343,"-32,774769","26,633756"
344,"-32,834831","27,217424"
345,"-31,361987","29,573285"
346,"-30,859074","29,853843"
347,"-32,001149","27,580451"
348,"-33,590572","26,891037"
349,"-32,001149","27,580451"
350,"-30,692715","28,505744"
351,"-32,330833","28,149808"
352,"-32,787493","26,834396"
353,"-30,142600","27,467400"
354,"-30,866667","29,633333"
355,"-30,343570","28,811606"
356,"-30,343570","28,811606"
357,"-28,296778","31,590236"
358,"-32,330833","28,149808"
359,"-30,142600","27,467400"
360,"-32,787493","26,834396"
361,"-27,958711","26,829902"
362,"-29,315100","27,486900"
363,"-32,096185","28,304888"
364,"-30,142600","27,467400"
365,"-33,200592","27,113846"
366,"-32,096185","28,304888"
367,"-28,103910","26,865930"
368,"-30,859074","29,853843"
369,"-24,823400","24,714300"
370,"-31,466667","27,333333"
371,"-29,515800","28,590200"
372,"-31,354780","25,663952"
373,"-30,142600","27,467400"
374,"-29,439100","27,570100"
375,"-24,936600","25,804900"
376,"-31,653492","25,803656"
377,"-32,001149","27,580451"
378,"-29,822400","27,238800"
379,"-32,096185","28,304888"
380,"-30,142600","27,467400"
381,"-30,995291","29,518219"
382,"-28,765400","28,246800"
383,"-30,437700","27,730000"
384,"-29,610000","28,233600"
385,"-31,163040","28,870557"
386,"-32,096185","28,304888"
387,"-29,315100","27,486900"
388,"-29,287600","29,060500"
389,"-31,622911","29,544772"
390,"-28,103910","26,865930"
391,"-29,174700","27,831100"
392,"-29,315100","27,486900"
393,"-32,001149","27,580451"
394,"-29,822400","27,238800"
395,"-30,859074","29,853843"
396,"-29,610000","28,233600"
397,"-31,163040","28,870557"
398,"-33,304216","26,532760"
399,"-32,933245","27,776556"
400,"-33,200592","27,113846"
401,"-29,315100","27,486900"
402,"-33,917988","25,570066"
403,"-29,315100","27,486900"
404,"-31,080419","29,495220"
405,"-27,986442","26,706612"
406,"-24,988100","25,343000"
407,"-31,653492","25,803656"
408,"-29,822400","27,238800"
409,"-30,142600","27,467400"
410,"-29,174700","27,831100"
411,"-29,610000","28,233600"
412,"-29,822400","27,238800"
413,"-25,317000","25,266000"
414,"-32,883333","27,750000"
415,"-31,361987","29,573285"
416,"-31,543315","29,016396"
417,"-32,834831","27,217424"
418,"-31,361987","29,573285"
419,"-29,174700","27,831100"
420,"-24,666400","25,532600"
421,"-31,163040","28,870557"
422,"-29,315100","27,486900"
423,"-28,863800","28,047900"
424,"-30,997659","26,328623"
425,"-29,121065","26,214003"
426,"-29,315100","27,486900"
427,"-31,897563","26,875329"
428,"-32,096185","28,304888"
429,"-28,863800","28,047900"
430,"-27,873939","26,690719"
431,"-30,559500","22,937500"
432,"-30,142600","27,467400"
433,"-29,822400","27,238800"
434,"-29,610000","28,233600"
435,"-29,822400","27,238800"
436,"-29,822400","27,238800"
437,"-32,880310","27,394544"
438,"-29,315100","27,486900"
439,"-28,863800","28,047900"
440,"-29,174700","27,831100"
441,"-27,986442","26,706612"
442,"-31,543315","29,016396"
443,"-28,863800","28,047900"
444,"-29,610000","28,233600"
445,"-29,315100","27,486900"
446,"-33,200592","27,113846"
447,"-29,315100","27,486900"
448,"-27,986442","26,706612"
449,"-31,163040","28,870557"
450,"-32,880310","27,394544"
451,"-29,822400","27,238800"
452,"-32,175877","26,824372"
453,"-30,343570","28,811606"
454,"-31,543315","29,016396"
455,"-28,296778","31,590236"
456,"-32,880310","27,394544"
457,"-32,800000","27,966667"
458,"-29,610000","28,233600"
459,"-29,822400","27,238800"
460,"-27,986442","26,706612"
461,"-29,822400","27,238800"
462,"-28,296778","31,590236"
463,"-28,296778","31,590236"
464,"-32,774769","26,633756"
465,"-29,315100","27,486900"
466,"-28,863800","28,047900"
467,"-29,822400","27,238800"
468,"-31,163040","28,870557"
469,"-28,296778","31,590236"
470,"-29,315100","27,486900"
471,"-28,863800","28,047900"
472,"-27,986442","26,706612"
473,"-32,001149","27,580451"
474,"-20,191400","32,633400"
475,"-31,080419","29,495220"
476,"-27,873939","26,690719"
477,"-32,298497","27,143616"
478,"-30,142600","27,467400"
479,"-29,822400","27,238800"
480,"-25,317000","25,266000"
481,"-32,001149","27,580451"
482,"-31,163040","28,870557"
483,"-31,897563","26,875329"
484,"-30,343570","28,811606"
485,"-29,315100","27,486900"
486,"-30,859074","29,853843"
487,"-32,001149","27,580451"
488,"-31,071043","28,351833"
489,"-32,096185","28,304888"
490,"-30,498640","25,974577"
491,"-27,958711","26,829902"
492,"-30,692715","28,505744"
493,"-32,203331","27,942790"
494,"-29,610000","28,233600"
495,"-21,033300","31,679600"
496,"-22,328500","24,684900"
497,"-31,361987","29,573285"
498,"-29,287600","29,060500"
499,"-32,001149","27,580451"
500,"-30,692715","28,505744"
501,"-29,315100","27,486900"
502,"-24,776300","25,414100"
503,"-27,873939","26,690719"
504,"-30,142600","27,467400"
505,"-29,822400","27,238800"
506,"-32,096185","28,304888"
507,"0,000000","0,000000"
508,"-32,001149","27,580451"
509,"-27,873939","26,690719"
510,"-32,001149","27,580451"
511,"-29,315100","27,486900"
512,"-31,622911","29,544772"
513,"-29,950000","27,000000"
514,"-31,163040","28,870557"
515,"-29,315100","27,486900"
516,"-32,933245","27,776556"
517,"-29,822400","27,238800"
518,"-21,167200","26,419400"
519,"-28,296778","31,590236"
520,"-31,543315","29,016396"
521,"-30,142600","27,467400"
522,"-32,096185","28,304888"
523,"-30,716667","26,816667"
524,"-27,873939","26,690719"
525,"-26,967000","31,317000"
526,"-28,863800","28,047900"
527,"-28,765400","28,246800"
528,"-29,174700","27,831100"
529,"-30,142600","27,467400"
530,"-31,622911","29,544772"
531,"-32,001149","27,580451"
532,"-28,863800","28,047900"
533,"-32,787493","26,834396"
534,"-27,986442","26,706612"
535,"-27,986442","26,706612"
536,"-29,822400","27,238800"
537,"-30,559500","22,937500"
538,"-32,330833","28,149808"
539,"-31,622911","29,544772"
540,"-31,466667","27,333333"
541,"-30,343570","28,811606"
542,"-31,977527","27,439757"
543,"-30,343570","28,811606"
544,"-31,622911","29,544772"
545,"-33,304216","26,532760"
546,"-31,703118","27,232904"
547,"-30,859074","29,853843"
548,"-31,622911","29,544772"
549,"-29,822400","27,238800"
550,"-32,001149","27,580451"
551,"-29,610000","28,233600"
552,"-29,315100","27,486900"
553,"-32,096185","28,304888"
554,"-27,986442","26,706612"
555,"-31,361987","29,573285"
556,"-30,692715","28,505744"
557,"-33,590572","26,891037"
558,"-31,606700","28,778100"
559,"-31,622911","29,544772"
560,"-32,774769","26,633756"
561,"-32,721727","25,588041"
562,"-29,515800","28,590200"
563,"-32,555707","26,765336"
564,"-30,559500","22,937500"
565,"-31,080419","29,495220"
566,"-32,096185","28,304888"
567,"-28,765400","28,246800"
568,"-30,142600","27,467400"
569,"-29,315100","27,486900"
570,"-32,036785","27,819944"
571,"-31,622911","29,544772"
572,"-31,622911","29,544772"
573,"-33,686305","26,656043"
574,"-32,001149","27,580451"
575,"-31,163040","28,870557"
576,"-24,988100","25,343000"
577,"-31,163040","28,870557"
578,"-30,559500","22,937500"
579,"-31,622911","29,544772"
580,"-31,080419","29,495220"
581,"-29,610000","28,233600"
582,"-32,036785","27,819944"
583,"-32,818513","26,988124"
584,"-32,774769","26,633756"
585,"-28,664489","27,430481"
586,"-33,590572","26,891037"
587,"-33,590572","26,891037"
588,"-30,142600","27,467400"
589,"-29,822400","27,238800"
590,"-33,200592","27,113846"
591,"-24,823400","24,714300"
592,"-28,765400","28,246800"
593,"-23,836700","25,283800"
594,"-29,610000","28,233600"
595,"-31,361987","29,573285"
596,"-18,665700","35,529600"
597,"-28,529602","28,800361"
598,"-30,343570","28,811606"
599,"-28,664489","27,430481"
600,"-33,304216","26,532760"
601,"-32,721727","25,588041"
602,"-27,873939","26,690719"
603,"-30,995291","29,518219"
604,"-31,080419","29,495220"
605,"-30,111500","28,679000"
606,"-32,570760","27,423961"
607,"-21,167200","26,419400"
608,"-31,361987","29,573285"
609,"-24,396600","25,497000"
610,"-31,163040","28,870557"
611,"-29,174700","27,831100"
612,"-30,965069","28,836926"
613,"-31,622911","29,544772"
614,"-28,913669","27,565555"
615,"-31,295649","25,823382"
616,"-31,606700","28,778100"
617,"-29,515800","28,590200"
618,"-29,515800","28,590200"
619,"-32,096185","28,304888"
620,"-29,315100","27,486900"
621,"-30,547165","27,460838"
622,"-32,298497","27,143616"
623,"-31,361987","29,573285"
624,"-30,142600","27,467400"
625,"-29,822400","27,238800"
626,"-29,610000","28,233600"
627,"-31,543315","29,016396"
628,"-31,361987","29,573285"
629,"-31,622911","29,544772"
630,"-31,080419","29,495220"
631,"-31,080419","29,495220"
632,"-31,897563","26,875329"
633,"-30,343570","28,811606"
634,"-32,001149","27,580451"
635,"-31,897563","26,875329"
636,"-32,834831","27,217424"
637,"-28,913669","27,565555"
638,"-31,622911","29,544772"
639,"-31,361987","29,573285"
640,"-29,174700","27,831100"
641,"-30,343570","28,811606"
642,"-24,396600","25,497000"
643,"-32,001149","27,580451"
644,"-32,298497","27,143616"
645,"-32,834831","27,217424"
646,"-28,529602","28,800361"
647,"-27,873939","26,690719"
648,"-32,570760","27,423961"
649,"-31,543315","29,016396"
650,"-30,142600","27,467400"
651,"-31,543315","29,016396"
652,"-25,126306","31,149598"
653,"-31,622911","29,544772"
654,"-32,787493","26,834396"
655,"-31,897563","26,875329"
656,"-27,986442","26,706612"
657,"-29,439100","27,570100"
658,"-32,001149","27,580451"
659,"-29,822400","27,238800"
660,"-30,859074","29,853843"
661,"-32,880310","27,394544"
662,"-30,859074","29,853843"
663,"-28,765400","28,246800"
664,"-32,001149","27,580451"
665,"-32,096185","28,304888"
666,"-30,859074","29,853843"
667,"-29,315100","27,486900"
668,"-28,863800","28,047900"
669,"-32,001149","27,580451"
670,"-29,610000","28,233600"
671,"-27,986442","26,706612"
672,"-31,361987","29,573285"
673,"-32,096185","28,304888"
674,"-29,174700","27,831100"
675,"-31,543315","29,016396"
676,"-33,499804","26,829402"
677,"-28,873682","27,881286"
678,"-31,163040","28,870557"
679,"-29,610000","28,233600"
680,"-32,787493","26,834396"
681,"-29,174700","27,831100"
682,"-30,692715","28,505744"
683,"-29,315100","27,486900"
684,"-31,543315","29,016396"
685,"-31,606700","28,778100"
686,"-27,873939","26,690719"
687,"-29,610000","28,233600"
688,"-29,822400","27,238800"
689,"-32,787493","26,834396"
690,"-32,036785","27,819944"
691,"-28,863800","28,047900"
692,"-32,787493","26,834396"
693,"-32,001149","27,580451"
694,"-30,692715","28,505744"
695,"-29,315100","27,486900"
696,"-29,447600","27,722700"
697,"-29,315100","27,486900"
698,"-29,315100","27,486900"
699,"-33,304216","26,532760"
700,"-28,913669","27,565555"
701,"-32,096185","28,304888"
702,"-29,822400","27,238800"
703,"-32,787493","26,834396"
704,"-33,200592","27,113846"
705,"-29,315100","27,486900"
706,"-29,174700","27,831100"
707,"-24,823400","24,714300"
708,"-30,142600","27,467400"
709,"-30,277900","27,870700"
710,"-32,096185","28,304888"
711,"-32,001149","27,580451"
712,"-30,859074","29,853843"
713,"-32,787493","26,834396"
714,"-30,142600","27,467400"
715,"-31,163040","28,870557"
716,"-32,774769","26,633756"
717,"-28,863800","28,047900"
718,"-28,863800","28,047900"
719,"-29,515800","28,590200"
720,"-29,610000","28,233600"
721,"-31,622911","29,544772"
722,"-31,848000","28,274389"
723,"-32,847212","27,442179"
724,"-31,080419","29,495220"
725,"-28,863800","28,047900"
726,"-24,666400","25,532600"
727,"-24,936600","25,804900"
728,"-32,001149","27,580451"
729,"-30,965069","28,836926"
730,"-27,986442","26,706612"
731,"-31,361987","29,573285"
732,"-29,439100","27,570100"
733,"-30,716667","26,816667"
734,"-29,315100","27,486900"
735,"-29,174700","27,831100"
736,"-31,163040","28,870557"
737,"-30,111500","28,679000"
738,"-31,622911","29,544772"
739,"-28,863800","28,047900"
740,"-32,818513","26,988124"
741,"-29,610000","28,233600"
742,"-24,666400","25,532600"
743,"-30,692715","28,505744"
744,"-33,200592","27,113846"
745,"-32,330833","28,149808"
746,"-31,361987","29,573285"
747,"-29,032012","26,506571"
748,"-29,121065","26,214003"
749,"-32,096185","28,304888"
750,"-28,103910","26,865930"
751,"-32,096185","28,304888"
752,"-28,863800","28,047900"
753,"-29,174700","27,831100"
754,"-29,315100","27,486900"
755,"-28,103910","26,865930"
756,"-33,684209","26,670361"
757,"-32,001149","27,580451"
758,"-32,096185","28,304888"
759,"-32,096185","28,304888"
760,"-31,361987","29,573285"
761,"-27,754306","26,643825"
762,"-30,111500","28,679000"
763,"-28,863800","28,047900"
764,"-29,822400","27,238800"
765,"-24,988100","25,343000"
766,"-28,765400","28,246800"
767,"-28,863800","28,047900"
768,"-20,191400","32,633400"
769,"-28,765400","28,246800"
770,"-29,174700","27,831100"
771,"-32,330833","28,149808"
772,"-30,343570","28,811606"
773,"-29,287600","29,060500"
774,"-29,174700","27,831100"
775,"-31,361987","29,573285"
776,"-30,559500","22,937500"
777,"-32,721727","25,588041"
778,"-29,287600","29,060500"
779,"-30,859074","29,853843"
780,"-32,036785","27,819944"
781,"-29,626600","27,508500"
782,"-18,975800","32,650400"
783,"-31,622911","29,544772"
784,"-31,622911","29,544772"
785,"-29,174700","27,831100"
786,"-30,866667","29,633333"
787,"-29,822400","27,238800"
788,"-32,818513","26,988124"
789,"-29,610000","28,233600"
790,"-31,361987","29,573285"
791,"-30,142600","27,467400"
792,"-30,692715","28,505744"
793,"-28,765400","28,246800"
794,"-30,692715","28,505744"
795,"-28,765400","28,246800"
796,"-31,361987","29,573285"
797,"-29,610000","28,233600"
798,"-30,559500","22,937500"
799,"-32,766667","27,483333"
800,"-27,986442","26,706612"
801,"-30,142600","27,467400"
802,"-28,103910","26,865930"
803,"-24,396600","25,497000"
804,"-27,986442","26,706612"
805,"-28,103910","26,865930"
806,"-32,096185","28,304888"
807,"-30,859074","29,853843"
808,"-31,622911","29,544772"
809,"-32,001149","27,580451"
810,"-29,315100","27,486900"
811,"-31,163040","28,870557"
812,"-30,859074","29,853843"
813,"-31,361987","29,573285"
814,"-30,559500","22,937500"
815,"-31,361987","29,573285"
816,"-31,966667","27,583333"
817,"-31,163040","28,870557"
818,"-28,296778","31,590236"
819,"-27,754306","26,643825"
820,"-21,167200","26,419400"
821,"-29,287600","29,060500"
822,"-31,396755","26,362457"
823,"-29,174700","27,831100"
824,"-29,447600","27,722700"
825,"-33,590572","26,891037"
826,"-25,701243","29,416724"
827,"-32,818513","26,988124"
828,"-29,315100","27,486900"
829,"-28,913669","27,565555"
830,"-27,986442","26,706612"
831,"-28,296778","31,590236"
832,"-29,194483","27,457390"
833,"-27,986442","26,706612"
834,"-32,774769","26,633756"
835,"-31,606700","28,778100"
836,"-32,001149","27,580451"
837,"-31,622911","29,544772"
838,"-28,863800","28,047900"
839,"-33,011051","27,910049"
840,"-28,863800","28,047900"
841,"-31,163040","28,870557"
842,"-30,142600","27,467400"
843,"-30,142600","27,467400"
844,"-30,343570","28,811606"
845,"-29,315100","27,486900"
846,"-24,823400","24,714300"
847,"-31,622911","29,544772"
848,"-32,787493","26,834396"
849,"-29,822400","27,238800"
850,"-32,834831","27,217424"
851,"-32,774769","26,633756"
852,"-29,174700","27,831100"
853,"-31,361987","29,573285"
854,"-27,986442","26,706612"
855,"-26,166667","26,166667"
856,"-33,200592","27,113846"
857,"-31,543315","29,016396"
858,"-32,774769","26,633756"
859,"-32,721727","25,588041"
860,"-28,863800","28,047900"
861,"-29,515800","28,590200"
862,"-31,361987","29,573285"
863,"-29,610000","28,233600"
864,"-31,354780","25,663952"
865,"-32,818513","26,988124"
866,"-29,174700","27,831100"
867,"-30,559500","22,937500"
868,"-32,001149","27,580451"
869,"-29,822400","27,238800"
870,"-29,822400","27,238800"
871,"-31,295649","25,823382"
872,"-30,866667","29,633333"
873,"-29,174700","27,831100"
874,"-31,354780","25,663952"
875,"-32,001149","27,580451"
876,"-33,011051","27,910049"
877,"-29,515800","28,590200"
878,"-30,692715","28,505744"
879,"-30,111500","28,679000"
880,"-29,287600","29,060500"
881,"-20,191400","32,633400"
882,"-30,142600","27,467400"
883,"-31,163040","28,870557"
884,"-31,163040","28,870557"
885,"-29,822400","27,238800"
886,"-31,080419","29,495220"
887,"-32,001149","27,580451"
888,"-28,103910","26,865930"
889,"-30,450000","28,550000"
890,"-32,096185","28,304888"
891,"-32,033333","28,316667"
892,"-33,304216","26,532760"
893,"-32,096185","28,304888"
894,"-29,822400","27,238800"
895,"-32,880310","27,394544"
896,"-28,863800","28,047900"
897,"-32,330833","28,149808"
898,"-29,515800","28,590200"
899,"-30,142600","27,467400"
900,"-29,315100","27,486900"
901,"-31,163040","28,870557"
902,"-32,001149","27,580451"
903,"-31,080419","29,495220"
904,"-29,315100","27,486900"
905,"-24,396600","25,497000"
906,"-27,873939","26,690719"
907,"-31,080419","29,495220"
908,"-27,986442","26,706612"
909,"-30,859074","29,853843"
910,"-30,995291","29,518219"
911,"-31,080419","29,495220"
912,"-32,883090","27,581224"
913,"-20,191400","32,633400"
914,"-32,721727","25,588041"
915,"-28,863800","28,047900"
916,"-30,111500","28,679000"
917,"-28,765400","28,246800"
918,"-27,986442","26,706612"
919,"-30,859074","29,853843"
920,"-24,776300","25,414100"
921,"-28,913669","27,565555"
922,"-32,001149","27,580451"
923,"-30,142600","27,467400"
924,"-32,933245","27,776556"
925,"-31,080419","29,495220"
926,"-29,515800","28,590200"
927,"-32,880310","27,394544"
928,"-30,997659","26,328623"
929,"-32,096185","28,304888"
930,"-32,766667","27,483333"
931,"-31,361987","29,573285"
